date,close,macd_hist,rsi,supertrend_signal,bb_percent,stoch_k,stoch_d,atr_pct,roc,obv,vwap
2018-01-17,90.139999,0.193622,65.958775,1,1.380531,88.330313,80.935313,0.016329,5.156321,11124281100.000000,2298819452.362061
2018-01-18,90.099998,0.209554,65.696542,1,1.300358,86.956478,83.945896,0.015404,5.330836,11100121400.000000,2177835892.790985
2018-01-19,90.000000,0.191409,65.123547,1,1.196069,85.066148,84.506022,0.014536,4.712046,11063246400.000000,3322068802.515666
2018-01-22,91.610001,0.261549,69.353560,1,1.451858,99.836566,92.171294,0.015416,6.091491,11086848000.000000,2147509593.603516
2018-01-23,91.900002,0.298512,70.025615,1,1.375989,93.680862,92.926078,0.014077,5.498796,11110260800.000000,2151948533.536784
2018-01-24,91.820000,0.288450,69.548791,1,1.246604,76.530605,84.728342,0.015190,4.116110,11076983300.000000,3070736795.310974
2018-01-25,92.330002,0.286435,70.758453,1,1.239757,82.229434,83.478888,0.015156,4.587679,11103366500.000000,2440446000.000000
2018-01-26,94.059998,0.366775,74.369242,1,1.419116,100.000000,91.739444,0.015517,6.619810,11132538700.000000,2729545483.657837
2018-01-29,93.919998,0.374347,73.385381,1,1.270686,81.364203,86.551823,0.016063,6.946024,11100968800.000000,2979040958.462524
2018-01-30,92.739998,0.268688,65.515975,1,0.992586,66.991481,76.771652,0.016878,5.290640,11062333700.000000,3586625116.666667
2018-01-31,95.010002,0.317156,70.759818,1,1.255596,94.640745,85.706199,0.018570,6.037951,11111090000.000000,4614296326.235199
2018-02-01,94.260002,0.266235,66.570863,1,1.056722,77.543448,81.624823,0.020117,6.689308,11063862100.000000,4469491087.317912
2018-02-02,91.779999,0.044677,55.408879,1,0.635834,46.774166,64.199495,0.022372,1.819391,11015994300.000000,4423782516.666667
2018-02-05,88.000000,-0.355284,44.204025,0,0.048975,0.000000,32.099747,0.029917,-2.330742,10964962800.000000,4579906983.661652
2018-02-06,91.330002,-0.391544,52.950966,1,0.543559,56.192255,44.146001,0.035988,1.477780,11032961400.000000,6075901689.591980
2018-02-07,89.610001,-0.519329,48.806812,0,0.260446,40.295755,42.220878,0.035224,-2.183168,10991853800.000000,3707631389.881388
2018-02-08,85.010002,-0.880394,40.308347,0,-0.375405,2.210434,22.215656,0.041330,-7.497279,10936225100.000000,4814664013.294220
2018-02-09,88.180000,-0.870875,47.226148,0,0.092899,35.539209,28.877433,0.043115,-3.964277,10999724200.000000,5523151769.675700
2018-02-12,89.129997,-0.769272,49.094137,0,0.230895,43.300624,36.089028,0.038674,-3.465834,11035444500.000000,3177201573.729452
2018-02-13,89.830002,-0.629479,50.439154,0,0.322383,49.019616,42.554322,0.035849,-4.497125,11061852200.000000,2355830959.981283
2018-02-14,90.809998,-0.453774,52.313705,1,0.460687,57.026119,49.790221,0.034180,-3.311330,11096813100.000000,3148928252.330780
2018-02-15,92.660004,-0.208215,55.610284,1,0.722911,72.140550,60.965386,0.031528,-0.086256,11124637000.000000,2559798870.759837
2018-02-16,92.000000,-0.091454,54.132348,1,0.608573,66.748363,63.856874,0.029340,-3.168090,11094040100.000000,2828173487.791443
2018-02-20,92.720001,0.026736,55.459570,1,0.718921,72.630727,68.243800,0.027839,-1.633780,11124951800.000000,2852016490.433502
2018-02-21,91.489998,0.015120,52.564916,1,0.525986,62.581678,65.412739,0.026800,-0.315974,11098029300.000000,2479921183.802287
2018-02-22,91.730003,0.016530,53.055007,1,0.569262,77.909290,71.661015,0.024585,4.238640,11122422100.000000,2242674091.552734
2018-02-23,94.059998,0.159373,57.541301,1,0.967097,99.902323,85.781669,0.024140,2.989155,11148751300.000000,2461692417.251587
2018-02-26,95.419998,0.321108,59.866314,1,1.217044,99.741835,92.761752,0.022118,6.483649,11178951100.000000,2870188942.846680
2018-02-27,94.199997,0.320825,56.657050,1,1.014034,86.344712,89.553232,0.021496,10.810487,11153082000.000000,2451010910.457357
2018-02-28,93.769997,0.268691,55.564160,1,0.927949,82.764358,86.158795,0.021702,6.339302,11121914700.000000,2941258028.078461
2018-03-01,92.849998,0.154909,53.204460,1,0.794646,75.104086,80.631441,0.023278,4.173680,11084779100.000000,3456829150.669352
2018-03-02,93.050003,0.079573,53.642157,1,0.865630,65.298562,72.965001,0.023479,3.584550,11117609500.000000,3031996931.441244
2018-03-05,93.639999,0.056992,54.964776,1,0.965823,72.636831,72.800916,0.022992,3.116399,11141511100.000000,2232170409.411621
2018-03-06,93.320000,0.010457,54.017354,1,0.849478,66.083457,69.442187,0.021896,0.712277,11119335300.000000,2075285283.333333
2018-03-07,93.860001,0.006206,55.353814,1,0.932792,62.069001,65.755594,0.020737,2.021740,11146051400.000000,2495550930.894724
2018-03-08,94.430000,0.030581,56.747576,1,0.997017,71.686802,68.721198,0.019425,1.844261,11171939200.000000,2444671207.165019
2018-03-09,96.540001,0.169830,61.420210,1,1.417320,100.000000,84.360599,0.019520,5.519732,11208876500.000000,3546965817.211405
2018-03-12,96.769997,0.253416,61.820958,1,1.344044,93.070826,88.715713,0.018131,5.494378,11234950200.000000,2520631462.157440
2018-03-13,94.410004,0.131867,54.064516,1,0.741228,55.642705,72.179209,0.021503,0.372109,11199562400.000000,3369154511.065165
2018-03-14,93.849998,0.002686,52.424061,1,0.563830,46.865190,59.522200,0.021398,-1.645357,11167430400.000000,3028548129.547119
2018-03-15,94.180000,-0.067716,53.283255,1,0.601803,52.037635,55.779917,0.020825,-0.021228,11195041400.000000,2591660533.180237
2018-03-16,94.599998,-0.091687,54.451611,1,0.679391,58.620681,57.200299,0.019769,0.885146,11244122700.000000,4644726923.477173
2018-03-19,92.889999,-0.221022,49.156898,1,0.263466,31.818176,44.509238,0.021346,0.043081,11210778600.000000,3099889846.959686
2018-03-20,93.129997,-0.284669,49.876892,1,0.314124,35.579900,40.044569,0.019138,0.085969,11233853800.000000,2152916113.053385
2018-03-21,92.480003,-0.359956,47.934585,1,0.151586,25.391904,32.718236,0.019386,-1.238783,11209396700.000000,2272390729.448954
2018-03-22,89.790001,-0.567961,41.091920,0,-0.382226,1.715005,17.216620,0.022047,-3.782682,11170792000.000000,3489864938.906097
2018-03-23,87.180000,-0.841846,36.097848,0,-0.699051,0.984237,9.100429,0.025627,-7.116983,11126723100.000000,3888639753.931681
2018-03-26,93.779999,-0.552987,52.419745,1,0.568985,65.944878,37.522653,0.032715,-0.688342,11183119900.000000,5229487280.403646
2018-03-27,89.470001,-0.621544,44.886338,0,-0.228779,23.523625,30.523139,0.041529,-7.323389,11126550900.000000,5150041811.790466
2018-03-28,89.389999,-0.639162,44.772352,0,-0.181209,22.736205,26.629672,0.038809,-7.626328,11074049800.000000,4716173909.132385
2018-03-29,91.269997,-0.497391,48.489171,0,0.191217,41.240123,33.934897,0.038848,-3.325926,11119917300.000000,4158041752.669016
2018-04-02,88.519997,-0.557491,44.062593,0,-0.248522,14.173183,24.054040,0.040495,-5.679277,11071401900.000000,4316415073.841858
2018-04-03,89.709999,-0.488258,46.411983,0,0.006003,31.572589,27.813315,0.037071,-4.746232,11108615700.000000,3320091208.927917
2018-04-04,92.330002,-0.249217,51.081740,1,0.482194,63.253047,45.533181,0.039375,-2.399574,11144175700.000000,3233826486.816406
2018-04-05,92.379997,-0.079720,51.164111,1,0.504555,63.855402,54.694291,0.035485,-0.549039,11173947600.000000,2747450156.523895
2018-04-06,90.230003,-0.102913,47.356116,0,0.149034,39.081917,46.888104,0.035730,-3.113920,11135921600.000000,3449845546.829224
2018-04-09,90.769997,-0.073761,48.402987,0,0.291038,45.781587,46.334846,0.034949,-1.849056,11167455500.000000,2885982502.337646
2018-04-10,92.879997,0.087033,52.271643,1,0.745281,71.960263,59.147554,0.032858,3.441359,11194267500.000000,2482791159.088135
2018-04-11,91.860001,0.121962,50.320104,1,0.565806,59.305214,59.226384,0.030765,5.368204,11169395400.000000,2293456381.481934
2018-04-12,93.580002,0.250753,53.394108,1,0.909353,80.645186,69.935785,0.029178,-0.213262,11196154300.000000,2499013722.719065
2018-04-13,93.080002,0.289375,52.363566,1,0.817859,73.001333,71.468559,0.027400,4.034873,11172808200.000000,2176634758.956655
2018-04-16,94.169998,0.370268,54.338612,1,1.023024,87.287004,79.377782,0.025209,5.347353,11193096300.000000,1908772075.000000
2018-04-17,96.070000,0.524263,57.569284,1,1.302917,94.795113,87.086447,0.024703,5.259125,11219867300.000000,2565464910.936991
2018-04-18,96.440002,0.617168,58.150150,1,1.287439,96.959839,92.023143,0.022396,8.947137,11240910600.000000,2024926616.807302
2018-04-19,96.110001,0.620834,57.319393,1,1.172902,89.958166,90.990655,0.021660,7.134101,11217358100.000000,2265122406.978607
2018-04-20,95.000000,0.517183,54.520107,1,0.961957,77.837254,84.413954,0.021871,2.891799,11186203700.000000,2961329606.030273
2018-04-23,95.349998,0.443694,55.205774,1,0.999296,81.584562,82.999258,0.020995,3.214983,11208535500.000000,2130974770.344543
2018-04-24,93.120003,0.227304,49.790339,1,0.597501,47.957854,65.478556,0.025516,3.202925,11174010700.000000,3245331287.801107
2018-04-25,92.309998,0.022791,47.997087,1,0.419746,37.285844,51.382200,0.027008,1.696597,11140281400.000000,3101858852.137756
2018-04-26,94.260002,0.012529,52.405035,1,0.757876,58.615653,54.998926,0.027119,1.485793,11182810400.000000,4004955960.283915
2018-04-27,95.820000,0.099640,55.553761,1,1.016034,72.703398,63.851162,0.029398,4.310907,11231083200.000000,4628235233.235677
2018-04-30,93.519997,-0.003348,50.222432,1,0.514917,42.519642,53.185402,0.030963,-0.064122,11189559600.000000,3918028479.776001
2018-05-01,95.000000,0.021152,53.193605,1,0.779739,61.942251,57.563826,0.029723,2.062740,11220968500.000000,2963743823.170471
2018-05-02,93.510002,-0.065312,49.956955,1,0.442807,42.388480,49.976153,0.028556,-0.700856,11193497500.000000,2581083615.150452
2018-05-03,94.070000,-0.085819,51.137132,1,0.546202,49.737527,49.856840,0.028018,-2.081815,11224640000.000000,2921685509.986877
2018-05-04,95.160004,-0.029891,53.387244,1,0.732417,64.042036,56.949438,0.027343,-1.327249,11247171300.000000,2128832362.713369
2018-05-07,96.220001,0.069166,55.491262,1,0.901448,77.952760,67.451099,0.025167,0.114453,11271413300.000000,2327474410.135905
2018-05-08,95.809998,0.096093,54.429544,1,0.780032,72.572136,70.011618,0.022881,0.852629,11247928700.000000,2246928236.444092
2018-05-09,96.940002,0.174460,56.749524,1,0.960769,87.401591,78.706604,0.022104,1.667545,11275256100.000000,2632175229.157511
2018-05-10,97.910004,0.270352,58.617171,1,1.109592,99.478575,89.092590,0.019781,5.143901,11297644200.000000,2185899484.329224
2018-05-11,97.699997,0.296279,57.964369,1,1.009631,96.740547,92.916568,0.017838,5.839020,11280865900.000000,1636499457.746887
2018-05-14,98.029999,0.310781,58.664942,1,1.039215,92.152160,92.534364,0.017105,3.999572,11300320000.000000,1906696333.084106
2018-05-15,97.320000,0.250284,56.372877,1,0.909788,78.044847,85.289606,0.017255,1.565435,11275726000.000000,2389798934.967041
2018-05-16,97.150002,0.179841,55.791119,1,0.904452,75.320520,80.305063,0.015602,3.881528,11258341300.000000,1687301066.600800
2018-05-17,96.180000,0.055393,52.626369,1,0.683618,59.775642,70.040352,0.016127,1.242106,11241094600.000000,1664594012.544250
2018-05-18,96.360001,-0.023117,53.137171,1,0.727720,62.660260,66.350306,0.014906,3.047801,11258960400.000000,1722858664.840698
2018-05-21,97.599998,-0.001019,56.533921,1,1.079538,82.532003,74.441155,0.015114,3.752523,11278382900.000000,1893111098.709106
2018-05-22,97.500000,-0.002533,56.153551,1,0.972620,80.929465,77.685310,0.014188,2.459012,11262941700.000000,1507421389.534505
2018-05-23,98.660004,0.061649,59.229774,1,1.190113,98.795187,88.240248,0.015913,2.535858,11284192900.000000,2080563364.892578
2018-05-24,98.309998,0.067137,57.849222,1,1.025027,83.804499,86.022374,0.017006,2.609331,11257543600.000000,2612164364.312744
2018-05-25,98.360001,0.060925,57.958599,1,1.018529,84.223850,85.123112,0.015977,1.464822,11275907500.000000,1807007788.021088
2018-05-29,98.010002,0.022038,56.465937,1,0.848238,75.318037,80.220574,0.016180,0.102133,11247236500.000000,2810904866.249084
2018-05-30,98.949997,0.046984,59.286733,1,1.050408,91.227976,85.724275,0.015574,1.279427,11269395000.000000,2187117816.174825
2018-05-31,98.839996,0.043516,58.818747,1,0.936494,72.355706,79.039991,0.015295,0.826275,11235254100.000000,3384956372.959137
2018-06-01,100.790001,0.153787,64.065965,1,1.319672,98.608356,88.824173,0.015916,3.565558,11263909700.000000,2873392527.751668
2018-06-04,101.669998,0.260930,66.031537,1,1.388966,96.849047,92.836610,0.014823,4.652596,11291191300.000000,2767991111.022949
2018-06-05,102.190002,0.336927,67.110588,1,1.382044,97.846163,95.341387,0.013490,6.248703,11314705700.000000,2398860730.586751
2018-06-06,102.489998,0.374611,67.729314,1,1.320252,98.375175,96.858281,0.012246,6.361558,11335828600.000000,2161506341.958872
2018-06-07,100.879997,0.263559,59.813361,1,0.944483,72.904115,84.881198,0.014343,3.360655,11307596400.000000,2860392367.947388
2018-06-08,101.629997,0.215114,61.750513,1,1.064900,83.359423,84.120311,0.014171,4.235895,11329761500.000000,2246950034.590658
2018-06-11,101.050003,0.123082,59.108810,1,0.912664,74.254338,79.187324,0.013388,2.422460,11306270600.000000,2375008273.883057
2018-06-12,101.309998,0.061879,59.833338,1,0.938152,78.335882,78.761603,0.012182,3.051572,11324595800.000000,1853960450.445557
2018-06-13,100.849998,-0.022880,57.688024,1,0.803892,68.707442,73.734522,0.012627,2.531515,11295102900.000000,2982911887.998962
2018-06-14,101.419998,-0.052177,59.476507,1,0.879877,76.739845,75.237184,0.012389,3.479233,11320794700.000000,2607289477.198283
2018-06-15,100.129997,-0.163758,53.644497,1,0.560278,53.113450,64.175317,0.012918,1.192522,11255056100.000000,6611769165.711467
2018-06-18,100.860001,-0.191777,56.047208,1,0.668981,61.715433,62.945375,0.013539,2.043711,11278642100.000000,2369528175.201416
2018-06-19,100.860001,-0.212104,56.061938,1,0.635940,55.147034,59.046205,0.013781,0.069451,11278642100.000000,2878299411.162821
2018-06-20,101.870003,-0.161604,59.403131,1,0.809669,76.704582,67.875393,0.014127,0.196719,11304822900.000000,2666165421.309408
2018-06-21,101.139999,-0.180033,55.883516,1,0.625985,52.599357,60.237375,0.014482,-1.027501,11281624700.000000,2354462612.295532
2018-06-22,100.410004,-0.240289,52.640765,1,0.436859,30.275358,45.256367,0.014669,-2.029461,11242701600.000000,3902819205.324300
2018-06-25,98.389999,-0.405379,45.123895,0,-0.020857,20.222569,32.739468,0.017996,-2.468277,11207268300.000000,3493723416.044617
2018-06-26,99.080002,-0.453654,47.864745,1,0.125906,33.024100,32.881784,0.017722,-2.509097,11234165500.000000,2670981650.166830
2018-06-27,97.540001,-0.567460,43.016013,0,-0.184795,4.597666,18.739725,0.019613,-3.473530,11202867100.000000,3077258678.448486
2018-06-28,98.629997,-0.547239,47.190894,1,0.059345,26.045562,22.392643,0.019280,-2.645346,11229517800.000000,2620652166.666667
2018-06-29,98.610001,-0.513664,47.123833,1,0.065190,25.665397,24.029020,0.018691,-2.221118,11201464600.000000,2775864197.074381
2018-07-02,100.010002,-0.381686,52.118043,1,0.389494,52.281423,38.155222,0.018824,-1.390254,11221029100.000000,1943863503.009796
2018-07-03,99.050003,-0.344690,48.788893,1,0.166622,34.030471,36.092846,0.018653,-1.078592,11206358800.000000,1460281675.431061
2018-07-05,99.760002,-0.261805,51.230215,1,0.376417,47.528567,41.810707,0.016775,-1.090619,11225336200.000000,1889579712.208557
2018-07-06,101.160004,-0.109872,55.572672,1,0.799973,74.144593,57.977650,0.016698,0.297445,11244570800.000000,1937950079.029846
2018-07-09,101.849998,0.032314,57.503703,1,1.033197,87.262379,72.620014,0.015515,-0.019637,11262782800.000000,1853678057.403564
2018-07-10,102.120003,0.134061,58.259924,1,1.105146,92.395545,82.507780,0.013836,0.968957,11282075900.000000,1971047441.660054
2018-07-11,101.980003,0.178657,57.647187,1,1.056711,89.904785,86.206283,0.013547,1.563589,11262431300.000000,1999951232.009888
2018-07-12,104.190002,0.334658,63.458352,1,1.594678,96.923061,91.564672,0.015089,5.894911,11286767200.000000,2525498659.076182
2018-07-13,105.430000,0.489642,66.064282,1,1.709642,97.961652,94.763162,0.014804,6.408961,11311402400.000000,2587681367.903646
2018-07-16,104.910004,0.522428,63.685229,1,1.426456,89.369202,92.066182,0.014426,7.555877,11289615500.000000,2289440075.000000
2018-07-17,105.949997,0.575270,65.920275,1,1.495132,94.047585,93.056883,0.015428,7.421677,11315517200.000000,2734960474.016571
2018-07-18,105.120003,0.517262,62.206179,1,1.236757,85.064961,89.060922,0.015023,6.601767,11286023300.000000,3105609426.006317
2018-07-19,104.400002,0.398657,59.179337,1,1.057173,75.294136,82.177529,0.014849,4.389560,11245851700.000000,4199271232.901001
2018-07-20,106.269997,0.412668,63.705302,1,1.308142,81.078423,81.627976,0.018437,7.289241,11301855700.000000,5984027314.544678
2018-07-23,107.970001,0.497276,66.792533,1,1.446267,97.516243,89.572110,0.018232,8.229750,11331562700.000000,3190927872.179667
2018-07-24,107.660004,0.492291,65.440415,1,1.280355,88.151216,88.861663,0.017595,6.425464,11305246100.000000,2839912076.187134
2018-07-25,110.830002,0.652375,70.567379,1,1.547168,97.212547,93.037105,0.019808,8.816891,11335948200.000000,3372932724.739075
2018-07-26,109.620003,0.626521,65.862165,1,1.265038,84.776136,88.906621,0.018873,7.344301,11304576100.000000,3452185912.722015
2018-07-27,107.680000,0.437465,59.260279,1,0.945918,65.472635,77.189628,0.022541,5.589328,11267570800.000000,3996572400.000000
2018-07-30,105.370003,0.131419,52.721579,1,0.604354,42.487592,59.838610,0.023886,1.132547,11232902500.000000,3670910768.319702
2018-07-31,106.080002,-0.039482,54.281239,1,0.656816,39.786214,49.812412,0.021726,0.616524,11260557700.000000,2933110514.813232
2018-08-01,106.279999,-0.149174,54.722561,1,0.635997,32.920092,41.366252,0.019504,1.305877,11284186400.000000,2505823586.927287
2018-08-02,107.570000,-0.144850,57.570393,1,0.751142,50.688695,46.027473,0.021260,1.529026,11310290700.000000,2788809316.946665
2018-08-03,108.040001,-0.121290,58.535204,1,0.765907,57.162539,51.595006,0.019389,2.777776,11328950300.000000,2008457168.111165
2018-08-06,108.129997,-0.110883,58.739076,1,0.736916,58.402157,54.998582,0.017296,3.572793,11349216200.000000,2189460235.584259
2018-08-07,108.879997,-0.066893,60.384769,1,0.788907,68.732733,61.865657,0.015674,2.456009,11365296400.000000,1748185710.618083
2018-08-08,109.489998,-0.012942,61.700571,1,0.817123,74.021849,67.943753,0.014397,1.407795,11380783900.000000,1693300000.000000
2018-08-09,109.669998,0.017013,62.085043,1,0.809299,76.838756,72.391255,0.012871,1.866984,11394461100.000000,1501893333.391317
2018-08-10,109.000000,-0.023928,59.357179,1,0.707191,66.353651,69.372453,0.012780,-1.651179,11376277400.000000,1982447584.483592
2018-08-13,108.209999,-0.114761,56.251768,1,0.582202,53.990568,61.681510,0.013020,-1.286265,11357804900.000000,2006667671.241760
2018-08-14,109.559998,-0.095273,59.759733,1,0.752359,76.923030,69.302270,0.013359,1.745911,11374593200.000000,1831883326.461029
2018-08-15,107.660004,-0.214850,53.009108,1,0.462009,53.505581,61.403926,0.015750,2.173295,11344610400.000000,3232845450.866699
2018-08-16,107.639999,-0.294854,52.930290,1,0.434068,53.333267,57.368597,0.015524,1.470586,11323226100.000000,2308078801.753235
2018-08-17,107.580002,-0.347743,52.712798,1,0.411174,51.503792,54.436194,0.014754,1.223187,11305164600.000000,1939624519.908905
2018-08-20,106.870003,-0.421551,50.173416,1,0.290781,38.157963,46.297078,0.014567,-0.650736,11287250400.000000,1918312295.558167
2018-08-21,105.980003,-0.515129,47.179299,1,0.128235,21.428674,33.862876,0.014592,-1.906699,11264368500.000000,2434481616.327667
2018-08-22,107.059998,-0.489299,50.978912,1,0.321784,29.223684,31.543280,0.014468,-0.989549,11282369100.000000,1921143992.053223
2018-08-23,107.559998,-0.425878,52.631410,1,0.453718,40.639196,36.091238,0.013997,-1.212344,11300536800.000000,1953693902.696228
2018-08-24,108.400002,-0.319552,55.290711,1,0.716285,59.817348,47.954293,0.013040,-0.995521,11317770800.000000,1864259207.382202
2018-08-27,109.599998,-0.168205,58.731902,1,1.034015,87.214508,67.584400,0.012610,-0.063828,11337433100.000000,2148106275.000000
2018-08-28,110.260002,-0.030652,60.463759,1,1.161073,94.915301,81.249851,0.011739,1.155965,11356584600.000000,2110176127.815247
2018-08-29,112.019997,0.161313,64.541080,1,1.515670,99.839966,90.544908,0.012327,3.520929,11377402600.000000,2319957864.939372
2018-08-30,111.949997,0.260166,64.236359,1,1.384819,90.336699,90.440803,0.011992,2.181453,11354603900.000000,2553454400.000000
2018-08-31,112.330002,0.323602,65.097073,1,1.382349,93.571472,92.006138,0.011818,4.337728,11377826600.000000,2605819145.738983
2018-09-04,111.709999,0.296958,62.070761,1,1.161998,84.714290,88.360214,0.013157,3.781122,11355192000.000000,2519155526.728312
2018-09-05,108.489998,0.048647,49.819651,1,0.354529,38.714273,63.537243,0.017134,0.845878,11322319600.000000,3594158581.142171
2018-09-06,108.739998,-0.104247,50.597726,1,0.425821,42.285701,52.911472,0.016461,1.749785,11345797200.000000,2545284857.948812
2018-09-07,108.209999,-0.238860,48.880517,1,0.294303,34.714290,43.812881,0.016072,2.104167,11323298600.000000,2431048752.797445
2018-09-10,109.379997,-0.245925,52.637651,1,0.620108,51.428550,47.620715,0.015386,2.167009,11344026500.000000,2261966615.023041
2018-09-11,111.239998,-0.128079,57.714196,1,1.089460,77.999987,62.810351,0.016791,3.421347,11368328300.000000,2687130980.085754
2018-09-12,111.709999,-0.026535,58.843985,1,1.174151,81.895086,72.352719,0.015861,3.053503,11387219400.000000,2103649923.744965
2018-09-13,112.910004,0.106117,61.664854,1,1.357415,87.384620,79.868669,0.016092,3.020078,11413275000.000000,2942198436.816406
2018-09-14,113.370003,0.203846,62.635847,1,1.336431,94.461529,87.165099,0.015182,2.820606,11432397300.000000,2164261968.466187
2018-09-17,112.139999,0.166245,57.769478,1,0.986722,75.538401,81.351750,0.015541,0.107126,11411660800.000000,2334238662.239075
2018-09-18,113.209999,0.192196,60.362447,1,1.135489,91.999934,86.675842,0.015775,1.125504,11433831700.000000,2502577268.701935
2018-09-19,111.699997,0.091531,54.900223,1,0.744888,68.769132,77.722487,0.016793,-0.560852,11412103300.000000,2434015350.317383
2018-09-20,113.570000,0.132279,59.361807,1,1.070712,96.499188,87.110837,0.016875,1.665026,11435817800.000000,2682109974.123637
2018-09-21,114.260002,0.183918,61.084502,1,1.121847,87.220855,87.165846,0.016556,5.318467,11507047500.000000,8145353750.512950
2018-09-24,114.669998,0.221389,61.729969,1,1.117968,92.307656,89.736751,0.017747,5.453375,11534382000.000000,3114219593.341827
2018-09-25,114.449997,0.207306,60.830419,1,1.016972,89.578111,89.657431,0.016693,5.766563,11511714000.000000,2593974765.411377
2018-09-26,113.980003,0.145221,58.914082,1,0.888892,83.746924,86.702177,0.015820,4.205528,11492362000.000000,2211159512.125651
2018-09-27,114.410004,0.113409,60.021654,1,0.963471,87.301627,87.001902,0.014373,2.849700,11511453300.000000,2186081152.522278
2018-09-28,114.370003,0.071986,59.856387,1,0.942219,85.625032,86.313467,0.013178,2.381169,11489805500.000000,2472323098.485819
2018-10-01,115.610001,0.108233,63.050952,1,1.170391,98.646040,92.479754,0.012727,2.391282,11508688600.000000,2177976780.892436
2018-10-02,115.150002,0.082525,60.907430,1,1.038958,85.625094,89.052424,0.012665,1.570079,11487901400.000000,2393507500.781250
2018-10-03,115.169998,0.049777,60.941113,1,0.963513,80.350151,84.701287,0.012334,2.701979,11504549400.000000,1921623139.892578
2018-10-04,112.790001,-0.138942,50.981068,1,0.433279,34.046697,59.373992,0.016011,-0.370990,11469727700.000000,3936941405.542246
2018-10-05,112.129997,-0.305445,48.698846,1,0.258419,26.895264,43.134628,0.017279,0.384960,11440658800.000000,3255135371.730296
2018-10-08,110.849998,-0.488166,44.661043,0,-0.005402,22.076042,32.605335,0.018877,-2.395000,11411018200.000000,3282399980.680847
2018-10-09,112.260002,-0.498692,49.652634,1,0.262606,42.690118,37.647727,0.018944,-1.750394,11437216800.000000,2935465862.629700
2018-10-10,106.160004,-0.878870,35.923442,0,-0.716850,3.561143,20.604435,0.027471,-7.421291,11375840500.000000,6617388171.986135
2018-10-11,105.910004,-1.095474,35.510111,0,-0.587422,14.273842,17.439138,0.030649,-7.461768,11311936200.000000,6796009310.168712
2018-10-12,109.570000,-0.946175,45.978343,0,0.015047,44.824718,31.131928,0.033084,-3.869103,11359678300.000000,5218688955.856578
2018-10-15,107.599998,-0.932497,42.422889,0,-0.229139,28.380639,29.756284,0.031991,-5.952281,11327610200.000000,3463675467.951457
2018-10-16,111.000000,-0.659716,49.842665,0,0.302001,56.761278,43.258781,0.031614,-2.946579,11359220400.000000,3491451963.764445
2018-10-17,110.709999,-0.472816,49.280443,0,0.265431,54.340570,48.799676,0.029645,-4.238389,11332672200.000000,2938620255.299377
2018-10-18,108.500000,-0.470995,45.181780,0,-0.029915,35.893171,42.346423,0.029575,-5.775077,11300166000.000000,3541658850.613403
2018-10-19,108.660004,-0.432952,45.542087,0,0.037378,37.228760,39.787592,0.028596,-5.652509,11332951500.000000,3581597341.686249
2018-10-22,109.629997,-0.321521,47.771230,0,0.219366,45.325532,42.556562,0.027005,-2.801670,11359497100.000000,2905946796.895345
2018-10-23,108.099998,-0.328745,44.771431,0,0.034417,36.931814,39.744188,0.030010,-3.594042,11315726700.000000,4700649161.785889
2018-10-24,102.320000,-0.680436,36.126331,0,-0.608601,6.304000,23.024094,0.038201,-7.695082,11251828900.000000,6653890776.666260
2018-10-25,108.300003,-0.477549,47.720894,0,0.237883,58.398638,40.711366,0.041198,-3.527525,11313475700.000000,6652100723.750813
2018-10-26,106.959999,-0.403758,45.853712,0,0.109653,46.736294,43.723830,0.040912,0.753575,11257952600.000000,5931162641.592407
2018-10-29,103.849998,-0.526785,41.878620,0,-0.204765,22.113521,32.918676,0.046854,-1.945053,11202790600.000000,5776932251.993815
2018-10-30,103.730003,-0.574709,41.691994,0,-0.127312,30.940202,31.929439,0.045864,-5.329923,11137439700.000000,6714151492.591350
2018-10-31,106.809998,-0.367523,47.146936,0,0.312452,57.264946,44.597193,0.043950,-0.734202,11188502100.000000,5452443009.667969
2018-11-01,105.919998,-0.263817,45.923492,0,0.244925,49.658112,47.127652,0.039334,-4.576578,11155117900.000000,3547293773.977152
2018-11-02,106.160004,-0.157691,46.340393,0,0.312884,51.709441,49.418547,0.036117,-4.109832,11192798100.000000,3999878914.993286
2018-11-05,107.510002,0.015584,48.759051,0,0.503426,63.247893,56.333220,0.032291,-0.912440,11220720200.000000,2989060819.201914
2018-11-06,107.720001,0.149076,49.137529,0,0.558980,70.790703,63.561962,0.030689,-0.865086,11245060400.000000,2619330026.287842
2018-11-07,111.959999,0.507481,55.954136,1,1.089882,97.691683,80.626822,0.031499,2.125332,11282962100.000000,4214669020.722198
2018-11-08,111.750000,0.702924,55.516790,1,1.055818,95.960445,88.293634,0.027935,3.376505,11257318000.000000,2862479945.811208
2018-11-09,109.570000,0.658656,51.455084,0,0.749269,77.988468,83.141051,0.028272,7.085614,11225278800.000000,3521962445.629883
2018-11-12,106.870003,0.431777,47.017207,0,0.359351,55.729626,69.435339,0.030283,-1.320407,11191657000.000000,3619162628.086853
2018-11-13,106.940002,0.278124,47.142871,0,0.400297,56.306706,62.871022,0.028332,-0.018695,11227031600.000000,3800647020.401510
2018-11-14,104.970001,0.047602,44.041982,0,0.148023,40.065966,51.468494,0.030180,1.078481,11187536500.000000,4182531150.264740
